retweets_clinton,favorites_clinton,tw_count_cl,retweets_trump,favorites_trump,tw_count_tr,adjpoll_clinton,adjpoll_trump,index_weighted,date,Open,High,Low,Close,Adj Close,Volume,market_op_cl
,,,54918.0,121057.0,5.0,,,,2016-10-14,2139.68,2149.19,2132.98,2132.98,2132.98,3228150000.0,market_open
,,,166792.0,415248.0,13.0,,,,2016-10-15,,,,,,,market_closed
,,,214126.0,482815.0,16.0,,,,2016-10-16,,,,,,,market_closed
,,,287537.0,587561.0,23.0,,,,2016-10-17,2132.95,2135.61,2124.43,2126.5,2126.5,2830390000.0,market_open
,,,162080.0,297770.0,13.0,,,,2016-10-18,2138.31,2144.38,2135.49,2139.6,2139.6,3170000000.0,market_open
,,,550972.0,1150951.0,78.0,,,,2016-10-19,2140.81,2148.44,2138.15,2144.29,2144.29,3362670000.0,market_open
,,,72779.0,195917.0,6.0,,,,2016-10-02,,,,,,,market_closed
,,,145115.0,317254.0,13.0,,,,2016-10-20,2142.51,2147.18,2133.44,2141.34,2141.34,3337170000.0,market_open
,,,164994.0,354004.0,16.0,,,,2016-10-21,2139.43,2142.63,2130.09,2141.16,2141.16,3448850000.0,market_open
,,,151351.0,315155.0,16.0,,,,2016-10-22,,,,,,,market_closed
,,,138145.0,279871.0,11.0,,,,2016-10-23,,,,,,,market_closed
,,,207054.0,432792.0,18.0,,,,2016-10-24,2148.5,2154.79,2146.91,2151.33,2151.33,3357320000.0,market_open
,,,170030.0,349320.0,17.0,,,,2016-10-25,2149.72,2151.44,2141.93,2143.16,2143.16,3751340000.0,market_open
,,,72632.0,161263.0,5.0,,,,2016-10-26,2136.97,2145.73,2131.59,2139.43,2139.43,3775200000.0,market_open
,,,175002.0,357027.0,19.0,,,,2016-10-27,2144.06,2147.13,2132.52,2133.04,2133.04,4204830000.0,market_open
,,,103925.0,264400.0,10.0,,,,2016-10-28,2132.23,2140.72,2119.36,2126.41,2126.41,4019510000.0,market_open
,,,84894.0,215800.0,8.0,,,,2016-10-29,,,,,,,market_closed
,,,33451.0,73477.0,5.0,,,,2016-10-03,2164.33,2164.41,2154.77,2161.2,2161.2,3137550000.0,market_open
,,,115391.0,276332.0,9.0,,,,2016-10-30,,,,,,,market_closed
,,,59567.0,133895.0,6.0,,,,2016-10-31,2129.78,2133.25,2125.53,2126.15,2126.15,3922400000.0,market_open
,,,262444.0,839369.0,43.0,,,,2016-10-04,2163.37,2165.46,2144.01,2150.49,2150.49,3750890000.0,market_open
,,,136219.0,348239.0,16.0,,,,2016-10-05,2155.15,2163.95,2155.15,2159.73,2159.73,3906550000.0,market_open
,,,64302.0,153667.0,7.0,,,,2016-10-06,2158.22,2162.93,2150.28,2160.77,2160.77,3461550000.0,market_open
,,,42956.0,101065.0,1.0,,,,2016-10-07,2164.19,2165.86,2144.85,2153.74,2153.74,3619890000.0,market_open
,,,65037.0,183116.0,3.0,,,,2016-10-08,,,,,,,market_closed
,,,443305.0,1077830.0,47.0,,,,2016-10-09,,,,,,,market_closed
,,,20704.0,67532.0,14.0,,,,2016-01-01,,,,,,,market_closed
,,,16807.0,50735.0,11.0,,,,2016-01-10,,,,,,,market_closed
,,,192619.0,449911.0,33.0,,,,2016-11-01,2128.68,2131.45,2097.85,2111.72,2111.72,4532160000.0,market_open
,,,125992.0,510199.0,3.0,,,,2016-11-10,2167.49,2182.3,2151.17,2167.48,2167.48,6451640000.0,market_open
,,,112205.0,489844.0,3.0,,,,2016-11-11,2162.71,2165.92,2152.49,2164.45,2164.45,4988050000.0,market_open
,,,43913.0,172664.0,1.0,,,,2016-11-12,,,,,,,market_closed
,,,149786.0,717561.0,8.0,,,,2016-11-13,,,,,,,market_closed
,,,95328.0,364340.0,3.0,,,,2016-11-15,2168.29,2180.84,2166.38,2180.39,2180.39,4543860000.0,market_open
,,,85984.0,303097.0,4.0,,,,2016-11-16,2177.53,2179.22,2172.2,2176.94,2176.94,3830590000.0,market_open
,,,82927.0,328060.0,3.0,,,,2016-11-17,2178.61,2188.06,2176.65,2187.12,2187.12,3809160000.0,market_open
,,,21993.0,104504.0,1.0,,,,2016-11-18,2186.85,2189.89,2180.38,2181.9,2181.9,3572400000.0,market_open
,,,88202.0,364052.0,4.0,,,,2016-11-19,,,,,,,market_closed
,,,209062.0,517750.0,23.0,,,,2016-11-02,2109.43,2111.76,2094.0,2097.94,2097.94,4248580000.0,market_open
,,,73552.0,324042.0,5.0,,,,2016-11-20,,,,,,,market_closed
,,,68217.0,209623.0,3.0,,,,2016-11-21,2186.43,2198.7,2186.43,2198.18,2198.18,3607010000.0,market_open
,,,113496.0,525505.0,9.0,,,,2016-11-22,2201.56,2204.8,2194.51,2202.94,2202.94,3957940000.0,market_open
,,,81201.0,307138.0,2.0,,,,2016-11-23,2198.55,2204.72,2194.51,2204.72,2204.72,3418640000.0,market_open
,,,25678.0,119650.0,1.0,,,,2016-11-24,,,,,,,market_closed
,,,131363.0,342779.0,3.0,,,,2016-11-26,,,,,,,market_closed
,,,166576.0,629813.0,11.0,,,,2016-11-27,,,,,,,market_closed
,,,78696.0,312799.0,7.0,,,,2016-11-28,2210.21,2211.14,2200.36,2201.72,2201.72,3505650000.0,market_open
,,,159366.0,602470.0,8.0,,,,2016-11-29,2200.76,2210.46,2198.15,2204.66,2204.66,3706560000.0,market_open
,,,130377.0,360267.0,21.0,,,,2016-11-03,2098.8,2102.56,2085.23,2088.66,2088.66,3886740000.0,market_open
,,,105233.0,427949.0,9.0,,,,2016-11-30,2204.97,2214.1,2198.81,2198.81,2198.81,5533980000.0,market_open
,,,145428.0,350515.0,21.0,,,,2016-11-04,2083.79,2099.07,2083.79,2085.18,2085.18,3837860000.0,market_open
,,,147999.0,359079.0,21.0,,,,2016-11-05,,,,,,,market_closed
,,,121989.0,311518.0,25.0,,,,2016-11-06,,,,,,,market_closed
,,,152114.0,431974.0,20.0,,,,2016-11-07,2100.59,2132.0,2100.59,2131.52,2131.52,3736060000.0,market_open
,,,512972.0,1235404.0,20.0,,,,2016-11-08,2129.92,2146.87,2123.56,2139.56,2139.56,3916930000.0,market_open
,,,206850.0,618737.0,16.0,,,,2016-11-09,2131.56,2170.1,2125.35,2163.26,2163.26,6264150000.0,market_open
,,,31192.0,83501.0,14.0,,,,2016-01-02,,,,,,,market_closed
,,,15341.0,42612.0,9.0,,,,2016-01-20,1876.18,1876.18,1812.29,1859.33,1859.33,6416070000.0,market_open
,,,66109.0,274562.0,24.0,,,,2016-12-01,2200.17,2202.6,2187.44,2191.08,2191.08,5063740000.0,market_open
,,,67073.0,271924.0,6.0,,,,2016-12-10,,,,,,,market_closed
,,,54775.0,266032.0,6.0,,,,2016-12-11,,,,,,,market_closed
,,,124626.0,480424.0,9.0,,,,2016-12-12,2258.83,2264.03,2252.37,2256.96,2256.96,4034510000.0,market_open
,,,59910.0,238160.0,5.0,,,,2016-12-13,2263.32,2277.53,2263.32,2271.72,2271.72,3857590000.0,market_open
,,,11604.0,49134.0,1.0,,,,2016-12-14,2268.35,2276.2,2248.44,2253.28,2253.28,4406970000.0,market_open
,,,72415.0,286572.0,6.0,,,,2016-12-15,2253.77,2272.12,2253.77,2262.03,2262.03,4168200000.0,market_open
,,,57027.0,212551.0,4.0,,,,2016-12-16,2266.81,2268.05,2254.24,2258.07,2258.07,5920340000.0,market_open
,,,59618.0,248753.0,6.0,,,,2016-12-17,,,,,,,market_closed
,,,29661.0,114577.0,1.0,,,,2016-12-18,,,,,,,market_closed
,,,101309.0,392401.0,4.0,,,,2016-12-19,2259.24,2267.47,2258.21,2262.53,2262.53,3248370000.0,market_open
,,,115024.0,378074.0,35.0,,,,2016-12-02,2191.12,2197.95,2188.37,2191.95,2191.95,3779500000.0,market_open
,,,35495.0,160065.0,3.0,,,,2016-12-20,2266.5,2272.56,2266.14,2270.76,2270.76,3298780000.0,market_open
,,,50808.0,229158.0,4.0,,,,2016-12-21,2270.54,2271.23,2265.15,2265.18,2265.18,2852230000.0,market_open
,,,79208.0,308440.0,5.0,,,,2016-12-22,2262.93,2263.18,2256.08,2260.96,2260.96,2876320000.0,market_open
,,,107066.0,373825.0,6.0,,,,2016-12-23,2260.25,2263.79,2258.84,2263.79,2263.79,2020550000.0,market_open
,,,47575.0,195479.0,3.0,,,,2016-12-24,,,,,,,market_closed
,,,75201.0,312364.0,2.0,,,,2016-12-25,,,,,,,market_closed
,,,88236.0,371499.0,5.0,,,,2016-12-26,,,,,,,market_closed
,,,34513.0,151668.0,2.0,,,,2016-12-27,2266.23,2273.82,2266.15,2268.88,2268.88,1987080000.0,market_open
,,,90796.0,336684.0,4.0,,,,2016-12-28,2270.23,2271.31,2249.11,2249.92,2249.92,2392360000.0,market_open
,,,9284.0,38554.0,1.0,,,,2016-12-29,2249.5,2254.51,2244.56,2249.26,2249.26,2336370000.0,market_open
,,,77207.0,284976.0,25.0,,,,2016-12-03,,,,,,,market_closed
,,,53518.0,173333.0,3.0,,,,2016-12-30,2251.61,2253.58,2233.62,2238.83,2238.83,2670900000.0,market_open
,,,153638.0,467017.0,3.0,,,,2016-12-31,,,,,,,market_closed
,,,135201.0,517156.0,30.0,,,,2016-12-04,,,,,,,market_closed
,,,87809.0,314542.0,28.0,,,,2016-12-05,2200.65,2209.42,2199.97,2204.71,2204.71,3895230000.0,market_open
,,,136379.0,466494.0,29.0,,,,2016-12-06,2207.26,2212.78,2202.21,2212.23,2212.23,3855320000.0,market_open
,,,86044.0,323229.0,17.0,,,,2016-12-07,2210.72,2241.63,2208.93,2241.35,2241.35,4501820000.0,market_open
,,,96797.0,327545.0,37.0,,,,2016-12-08,2241.13,2251.69,2237.57,2246.19,2246.19,4200580000.0,market_open
,,,77280.0,248006.0,28.0,,,,2016-12-09,2249.73,2259.8,2249.23,2259.53,2259.53,3884480000.0,market_open
,,,37207.0,83366.0,13.0,,,,2016-01-03,,,,,,,market_closed
,,,10935.0,30223.0,4.0,,,,2016-01-30,,,,,,,market_closed
,,,31664.0,94110.0,17.0,,,,2016-01-31,,,,,,,market_closed
,,,18027.0,52809.0,14.0,,,,2016-01-04,2038.2,2038.2,1989.68,2012.66,2012.66,4304880000.0,market_open
,,,19295.0,53953.0,15.0,,,,2016-01-05,2013.78,2021.94,2004.17,2016.71,2016.71,3706620000.0,market_open
,,,14923.0,34777.0,7.0,,,,2016-01-06,2011.71,2011.71,1979.05,1990.26,1990.26,4336660000.0,market_open
,,,35324.0,87872.0,19.0,,,,2016-01-07,1985.32,1985.32,1938.83,1943.09,1943.09,5076590000.0,market_open
,,,14845.0,42321.0,9.0,,,,2016-01-08,1945.97,1960.4,1918.46,1922.03,1922.03,4664940000.0,market_open
,,,13259.0,42382.0,12.0,,,,2016-01-09,,,,,,,market_closed
,,,7361.0,18055.0,1.0,,,,2016-02-01,1936.94,1947.2,1920.3,1939.38,1939.38,4322530000.0,market_open
,,,22482.0,73207.0,10.0,,,,2016-02-10,1857.1,1881.6,1850.32,1851.86,1851.86,4471170000.0,market_open
,,,36006.0,98284.0,14.0,,,,2016-02-11,1847.0,1847.0,1810.1,1829.08,1829.08,5500800000.0,market_open
,,,44409.0,115297.0,19.0,,,,2016-02-12,1833.4,1864.78,1833.4,1864.78,1864.78,4696920000.0,market_open
,,,54357.0,141740.0,25.0,,,,2016-02-13,,,,,,,market_closed
,,,40816.0,118719.0,14.0,,,,2016-02-14,,,,,,,market_closed
,,,32212.0,86729.0,11.0,,,,2016-02-15,,,,,,,market_closed
,,,32981.0,90748.0,14.0,,,,2016-02-16,1871.44,1895.77,1871.44,1895.58,1895.58,4570670000.0,market_open
,,,63127.0,95513.0,11.0,,,,2016-02-17,1898.8,1930.68,1898.8,1926.82,1926.82,5011540000.0,market_open
,,,42767.0,94329.0,14.0,,,,2016-02-18,1927.57,1930.0,1915.09,1917.83,1917.83,4436490000.0,market_open
,,,39279.0,102839.0,16.0,,,,2016-02-19,1916.74,1918.78,1902.17,1917.78,1917.78,4142850000.0,market_open
,,,33808.0,122060.0,14.0,,,,2016-02-02,1935.26,1935.26,1897.29,1903.03,1903.03,4463190000.0,market_open
,,,65741.0,176991.0,21.0,,,,2016-02-20,,,,,,,market_closed
,,,13683.0,44505.0,6.0,,,,2016-02-21,,,,,,,market_closed
,,,68683.0,191586.0,29.0,,,,2016-02-22,1924.44,1946.7,1924.44,1945.5,1945.5,4054710000.0,market_open
,,,47081.0,130659.0,19.0,,,,2016-02-23,1942.38,1942.38,1919.44,1921.27,1921.27,3890650000.0,market_open
,,,67549.0,193847.0,28.0,,,,2016-02-24,1917.56,1932.08,1891.0,1929.8,1929.8,4317250000.0,market_open
,,,47076.0,129631.0,13.0,,,,2016-02-25,1931.87,1951.83,1925.41,1951.7,1951.7,4118210000.0,market_open
,,,82368.0,249566.0,31.0,,,,2016-02-26,1954.95,1962.96,1945.78,1948.05,1948.05,4348510000.0,market_open
,,,43107.0,136574.0,15.0,,,,2016-02-27,,,,,,,market_closed
,,,115036.0,251441.0,28.0,,,,2016-02-28,,,,,,,market_closed
,,,48090.0,127260.0,14.0,,,,2016-02-29,1947.13,1958.27,1931.81,1932.23,1932.23,4588180000.0,market_open
,,,48761.0,117990.0,15.0,,,,2016-02-03,1907.07,1918.01,1872.23,1912.53,1912.53,5172950000.0,market_open
,,,21550.0,56985.0,9.0,,,,2016-02-04,1911.67,1927.35,1900.52,1915.45,1915.45,5193320000.0,market_open
,,,32677.0,92228.0,19.0,,,,2016-02-05,1913.07,1913.07,1872.65,1880.05,1880.05,4929940000.0,market_open
,,,18982.0,56654.0,10.0,,,,2016-02-06,,,,,,,market_closed
,,,44974.0,128905.0,25.0,,,,2016-02-07,,,,,,,market_closed
,,,22058.0,66837.0,11.0,,,,2016-02-08,1873.25,1873.25,1828.46,1853.44,1853.44,5636460000.0,market_open
,,,56965.0,146983.0,16.0,,,,2016-02-09,1848.46,1868.25,1834.94,1852.21,1852.21,5183220000.0,market_open
,,,70757.0,189945.0,13.0,,,,2016-03-01,1937.09,1978.35,1937.09,1978.35,1978.35,4819750000.0,market_open
,,,20473.0,47257.0,4.0,,,,2016-03-10,1990.97,2005.08,1969.25,1989.57,1989.57,4376790000.0,market_open
,,,37722.0,105609.0,9.0,,,,2016-03-11,1994.71,2022.37,1994.71,2022.19,2022.19,4078620000.0,market_open
,,,115807.0,275764.0,17.0,,,,2016-03-12,,,,,,,market_closed
,,,57459.0,143449.0,10.0,,,,2016-03-13,,,,,,,market_closed
,,,53520.0,135676.0,13.0,,,,2016-03-14,2019.27,2024.57,2012.05,2019.64,2019.64,3487850000.0,market_open
,,,124351.0,360022.0,27.0,,,,2016-03-15,2015.27,2015.94,2005.23,2015.93,2015.93,3560280000.0,market_open
,,,55298.0,193625.0,17.0,,,,2016-03-16,2014.24,2032.02,2010.04,2027.22,2027.22,4057020000.0,market_open
,,,70085.0,205844.0,14.0,,,,2016-03-17,2026.9,2046.24,2022.16,2040.59,2040.59,4530480000.0,market_open
,,,94892.0,291111.0,25.0,,,,2016-03-18,2041.16,2052.36,2041.16,2049.58,2049.58,6503140000.0,market_open
,,,72496.0,231657.0,20.0,,,,2016-03-19,,,,,,,market_closed
,,,79602.0,238150.0,23.0,,,,2016-03-02,1976.6,1986.51,1968.8,1986.45,1986.45,4666610000.0,market_open
,,,55447.0,177592.0,10.0,,,,2016-03-20,,,,,,,market_closed
,,,130714.0,364827.0,17.0,,,,2016-03-22,2048.64,2056.6,2040.57,2049.8,2049.8,3418460000.0,market_open
,,,76038.0,226215.0,14.0,,,,2016-03-23,2048.55,2048.55,2034.86,2036.71,2036.71,3639510000.0,market_open
,,,103303.0,304119.0,21.0,,,,2016-03-24,2032.48,2036.04,2022.49,2035.94,2035.94,3407720000.0,market_open
,,,17397.0,48809.0,4.0,,,,2016-03-25,,,,,,,market_closed
,,,65234.0,191030.0,10.0,,,,2016-03-26,,,,,,,market_closed
,,,55869.0,162426.0,10.0,,,,2016-03-27,,,,,,,market_closed
,,,51952.0,150598.0,12.0,,,,2016-03-28,2037.89,2042.67,2031.96,2037.05,2037.05,2809090000.0,market_open
,,,79698.0,214684.0,14.0,,,,2016-03-29,2035.75,2055.91,2028.31,2055.01,2055.01,3822330000.0,market_open
,,,72965.0,210761.0,16.0,,,,2016-03-03,1985.6,1993.69,1977.37,1993.4,1993.4,5081700000.0,market_open
,,,30539.0,82018.0,6.0,,,,2016-03-30,2058.27,2072.21,2058.27,2063.95,2063.95,3590310000.0,market_open
,,,41287.0,110309.0,8.0,,,,2016-03-31,2063.77,2067.92,2057.46,2059.74,2059.74,3715280000.0,market_open
,,,26960.0,77279.0,10.0,,,,2016-03-04,1994.01,2009.13,1986.77,1999.99,1999.99,6049930000.0,market_open
,,,56391.0,192253.0,20.0,,,,2016-03-05,,,,,,,market_closed
,,,46828.0,142275.0,14.0,,,,2016-03-06,,,,,,,market_closed
,,,62608.0,179067.0,18.0,,,,2016-03-07,1996.11,2006.12,1989.38,2001.76,2001.76,4968180000.0,market_open
,,,73779.0,216802.0,20.0,,,,2016-03-08,1996.88,1996.88,1977.43,1979.26,1979.26,4641650000.0,market_open
,,,17259.0,49743.0,4.0,,,,2016-03-09,1981.44,1992.69,1979.84,1989.26,1989.26,4038120000.0,market_open
,,,53056.0,149167.0,10.0,,,,2016-04-01,2056.62,2075.07,2043.98,2072.78,2072.78,3749990000.0,market_open
,,,38056.0,99524.0,7.0,,,,2016-04-10,,,,,,,market_closed
,,,38270.0,108118.0,13.0,,,,2016-04-11,2050.23,2062.93,2041.88,2041.99,2041.99,3567840000.0,market_open
,,,21602.0,64733.0,5.0,,,,2016-04-12,2043.72,2065.05,2039.74,2061.72,2061.72,4239740000.0,market_open
,,,32538.0,92463.0,8.0,,,,2016-04-13,2065.92,2083.18,2065.92,2082.42,2082.42,4191830000.0,market_open
,,,7356.0,17576.0,2.0,,,,2016-04-14,2082.89,2087.84,2078.13,2082.78,2082.78,3765870000.0,market_open
,,,17048.0,52126.0,6.0,,,,2016-04-15,2083.1,2083.22,2076.31,2080.73,2080.73,3701450000.0,market_open
,,,37990.0,111907.0,13.0,,,,2016-04-16,,,,,,,market_closed
,,,31956.0,93677.0,8.0,,,,2016-04-02,,,,,,,market_closed
,,,46954.0,137209.0,14.0,,,,2016-04-03,,,,,,,market_closed
,,,42245.0,109691.0,10.0,,,,2016-04-04,2073.19,2074.02,2062.57,2066.13,2066.13,3485710000.0,market_open
,,,20581.0,54256.0,5.0,,,,2016-04-05,2062.5,2062.5,2042.56,2045.17,2045.17,4154920000.0,market_open
,,,20457.0,68358.0,4.0,,,,2016-04-06,2045.56,2067.33,2043.09,2066.66,2066.66,3750800000.0,market_open
,,,26814.0,70943.0,6.0,,,,2016-04-07,2063.01,2063.01,2033.8,2041.91,2041.91,3801250000.0,market_open
,,,52508.0,158170.0,17.0,,,,2016-04-08,2045.54,2060.63,2041.69,2047.6,2047.6,3359530000.0,market_open
,,,51760.0,150991.0,14.0,,,,2016-04-09,,,,,,,market_closed
,,,46452.0,116165.0,5.0,,,,2016-09-29,2168.9,2172.67,2145.2,2151.13,2151.13,4249220000.0,market_open
,,,172577.0,409918.0,12.0,,,,2016-09-30,2156.51,2175.3,2156.51,2168.27,2168.27,4173340000.0,market_open
,,,121252.0,575239.0,7.0,,,,2017-10-01,,,,,,,market_closed
,,,137973.0,650620.0,9.0,,,,2017-10-10,2549.99,2555.23,2544.86,2550.64,2550.64,2960500000.0,market_open
,,,173277.0,873422.0,14.0,,,,2017-10-11,2550.62,2555.24,2547.95,2555.24,2555.24,2976090000.0,market_open
,,,109909.0,525103.0,10.0,,,,2017-10-12,2552.88,2555.33,2548.31,2550.93,2550.93,3151510000.0,market_open
,,,182001.0,846286.0,15.0,,,,2017-10-13,2555.66,2557.65,2552.09,2553.17,2553.17,3149440000.0,market_open
,,,46349.0,236313.0,3.0,,,,2017-10-14,,,,,,,market_closed
,,,22393.0,119302.0,2.0,,,,2017-10-15,,,,,,,market_closed
,,,108103.0,517702.0,7.0,,,,2017-10-16,2555.57,2559.47,2552.64,2557.64,2557.64,2916020000.0,market_open
,,,113430.0,492593.0,10.0,,,,2017-10-17,2557.17,2559.71,2554.69,2559.36,2559.36,2889390000.0,market_open
,,,219369.0,947652.0,16.0,,,,2017-10-18,2562.87,2564.11,2559.67,2561.26,2561.26,2998090000.0,market_open
,,,131211.0,520562.0,8.0,,,,2017-10-19,2553.39,2562.36,2547.92,2562.1,2562.1,2990710000.0,market_open
,,,61762.0,278734.0,1.0,,,,2017-10-02,2521.2,2529.23,2520.4,2529.12,2529.12,3199730000.0,market_open
,,,101529.0,464654.0,8.0,,,,2017-10-20,2567.56,2575.44,2567.56,2575.21,2575.21,3384650000.0,market_open
,,,235399.0,999586.0,13.0,,,,2017-10-21,,,,,,,market_closed
,,,48194.0,244892.0,3.0,,,,2017-10-22,,,,,,,market_closed
,,,69353.0,346371.0,4.0,,,,2017-10-23,2578.08,2578.29,2564.33,2564.98,2564.98,3211710000.0,market_open
,,,98226.0,481559.0,8.0,,,,2017-10-24,2568.66,2572.18,2565.58,2569.13,2569.13,3427330000.0,market_open
,,,165904.0,779065.0,15.0,,,,2017-10-25,2566.52,2567.4,2544.0,2557.15,2557.15,3874510000.0,market_open
,,,79144.0,405409.0,7.0,,,,2017-10-26,2560.08,2567.07,2559.8,2560.4,2560.4,3869050000.0,market_open
,,,165154.0,753089.0,15.0,,,,2017-10-27,2570.26,2582.98,2565.94,2581.07,2581.07,3887110000.0,market_open
,,,125186.0,624022.0,9.0,,,,2017-10-28,,,,,,,market_closed
,,,111367.0,470175.0,6.0,,,,2017-10-29,,,,,,,market_closed
,,,88805.0,488570.0,6.0,,,,2017-10-03,2530.34,2535.13,2528.85,2534.58,2534.58,3068850000.0,market_open
,,,85012.0,320933.0,4.0,,,,2017-10-30,2577.75,2580.03,2568.25,2572.83,2572.83,3658870000.0,market_open
,,,214524.0,963763.0,15.0,,,,2017-10-31,2575.99,2578.29,2572.15,2575.26,2575.26,3827230000.0,market_open
,,,125820.0,617405.0,7.0,,,,2017-10-04,2533.48,2540.53,2531.8,2537.74,2537.74,3017120000.0,market_open
,,,107199.0,506549.0,6.0,,,,2017-10-05,2540.86,2552.51,2540.02,2552.07,2552.07,3045120000.0,market_open
,,,139182.0,723379.0,12.0,,,,2017-10-07,,,,,,,market_closed
,,,115312.0,582312.0,9.0,,,,2017-10-08,,,,,,,market_closed
,,,76426.0,393751.0,4.0,,,,2017-10-09,2551.39,2551.82,2541.6,2544.73,2544.73,2483970000.0,market_open
,,,40074.0,154346.0,4.0,,,,2017-01-10,2269.72,2279.27,2265.27,2268.9,2268.9,3638790000.0,market_open
,,,362033.0,1588852.0,25.0,,,,2017-11-01,2583.21,2588.4,2574.92,2579.36,2579.36,3813180000.0,market_open
,,,64850.0,301506.0,6.0,,,,2017-11-10,2580.18,2583.81,2575.57,2582.3,2582.3,3486910000.0,market_open
,,,347414.0,1120921.0,8.0,,,,2017-11-11,,,,,,,market_closed
,,,26388.0,167304.0,3.0,,,,2017-11-12,,,,,,,market_closed
,,,83569.0,462008.0,8.0,,,,2017-11-13,2576.53,2587.66,2574.48,2584.84,2584.84,3402930000.0,market_open
,,,63205.0,327492.0,5.0,,,,2017-11-14,2577.75,2579.66,2566.56,2578.87,2578.87,3641760000.0,market_open
,,,160042.0,794516.0,11.0,,,,2017-11-15,2569.45,2572.84,2557.45,2564.62,2564.62,3558890000.0,market_open
,,,112987.0,552073.0,8.0,,,,2017-11-16,2572.95,2590.09,2572.95,2585.64,2585.64,3312710000.0,market_open
,,,73057.0,375919.0,5.0,,,,2017-11-17,2582.94,2583.96,2577.62,2578.85,2578.85,3300160000.0,market_open
,,,41387.0,165685.0,1.0,,,,2017-11-18,,,,,,,market_closed
,,,151171.0,668222.0,6.0,,,,2017-11-19,,,,,,,market_closed
,,,236048.0,1044455.0,17.0,,,,2017-11-02,2579.46,2581.11,2566.17,2579.85,2579.85,4048270000.0,market_open
,,,44573.0,203976.0,2.0,,,,2017-11-20,2579.49,2584.64,2578.24,2582.14,2582.14,3003540000.0,market_open
,,,23914.0,121319.0,2.0,,,,2017-11-21,2589.17,2601.19,2589.17,2599.03,2599.03,3332720000.0,market_open
,,,138051.0,674120.0,8.0,,,,2017-11-22,2600.31,2600.94,2595.23,2597.08,2597.08,2762950000.0,market_open
,,,141286.0,693295.0,9.0,,,,2017-11-23,,,,,,,market_closed
,,,116573.0,548723.0,6.0,,,,2017-11-24,2600.42,2604.21,2600.42,2602.42,2602.42,1349780000.0,market_open
,,,73447.0,302303.0,5.0,,,,2017-11-25,,,,,,,market_closed
,,,78253.0,365069.0,4.0,,,,2017-11-26,,,,,,,market_closed
,,,79625.0,368294.0,5.0,,,,2017-11-27,2602.66,2606.41,2598.87,2601.42,2601.42,3006860000.0,market_open
,,,143182.0,703734.0,12.0,,,,2017-11-28,2605.94,2627.69,2605.44,2627.04,2627.04,3488420000.0,market_open
,,,246650.0,1018864.0,16.0,,,,2017-11-29,2627.82,2634.89,2620.32,2626.07,2626.07,4078280000.0,market_open
,,,380793.0,1749358.0,24.0,,,,2017-11-03,2581.93,2588.42,2576.77,2587.84,2587.84,3567710000.0,market_open
,,,196315.0,831557.0,11.0,,,,2017-11-30,2633.93,2657.74,2633.93,2647.58,2647.58,4938490000.0,market_open
,,,175305.0,799172.0,10.0,,,,2017-11-04,,,,,,,market_closed
,,,200417.0,961636.0,13.0,,,,2017-11-05,,,,,,,market_closed
,,,263442.0,650534.0,10.0,,,,2017-11-06,2587.47,2593.38,2585.66,2591.13,2591.13,3539080000.0,market_open
,,,281605.0,1362385.0,25.0,,,,2017-11-07,2592.11,2597.02,2584.35,2590.64,2590.64,3809650000.0,market_open
,,,180420.0,931367.0,14.0,,,,2017-11-08,2588.71,2595.47,2585.02,2594.38,2594.38,3899360000.0,market_open
,,,235359.0,1258378.0,14.0,,,,2017-11-09,2584.0,2586.5,2566.33,2584.62,2584.62,3831610000.0,market_open
,,,98149.0,404075.0,7.0,,,,2017-01-02,,,,,,,market_closed
,,,356366.0,1672771.0,12.0,,,,2017-01-20,2269.96,2276.96,2265.01,2271.31,2271.31,3524970000.0,market_open
,,,121204.0,573136.0,6.0,,,,2017-12-01,2645.1,2650.62,2605.52,2642.22,2642.22,3942320000.0,market_open
,,,62447.0,296578.0,3.0,,,,2017-12-10,,,,,,,market_closed
,,,26845.0,118110.0,1.0,,,,2017-12-11,2652.19,2660.33,2651.47,2659.99,2659.99,3091950000.0,market_open
,,,116645.0,526074.0,6.0,,,,2017-12-12,2661.73,2669.72,2659.78,2664.11,2664.11,3555680000.0,market_open
,,,63284.0,331674.0,4.0,,,,2017-12-13,2667.59,2671.88,2662.85,2662.85,2662.85,3542370000.0,market_open
,,,81505.0,369059.0,6.0,,,,2017-12-14,2665.87,2668.09,2652.01,2652.01,2652.01,3430030000.0,market_open
,,,70651.0,344872.0,6.0,,,,2017-12-15,2660.63,2679.63,2659.14,2675.81,2675.81,5723920000.0,market_open
,,,41462.0,202557.0,3.0,,,,2017-12-16,,,,,,,market_closed
,,,34666.0,183308.0,3.0,,,,2017-12-17,,,,,,,market_closed
,,,117666.0,589454.0,10.0,,,,2017-12-18,2685.92,2694.97,2685.92,2690.16,2690.16,3724660000.0,market_open
,,,72379.0,356596.0,4.0,,,,2017-12-19,2692.71,2694.44,2680.74,2681.47,2681.47,3368590000.0,market_open
,,,348103.0,1593140.0,12.0,,,,2017-12-02,,,,,,,market_closed
,,,104635.0,489139.0,6.0,,,,2017-12-20,2688.18,2691.01,2676.11,2679.25,2679.25,3241030000.0,market_open
,,,79684.0,389849.0,5.0,,,,2017-12-21,2683.02,2692.64,2682.4,2684.57,2684.57,3273390000.0,market_open
