retweets_clinton,favorites_clinton,tw_count_cl,fecha,retweets_trump,favorites_trump,tw_count_tr,adjpoll_clinton,adjpoll_trump,index_weighted
,,,2013-02-09,692,617,4,,,
,,,2013-03-01,12257,12387,36,,,
,,,2013-03-10,6228,8136,27,,,
,,,2013-03-11,1639,929,12,,,
,,,2013-03-12,3748,1439,24,,,
,,,2013-03-13,2644,1693,25,,,
,,,2013-03-14,2891,2061,26,,,
,,,2013-03-15,1803,1243,29,,,
,,,2013-03-16,43,22,1,,,
,,,2013-03-17,1024,735,42,,,
,,,2013-03-18,3201,3445,57,,,
,,,2013-03-19,19593,21302,66,,,
,,,2013-03-02,832,715,36,,,
,,,2013-03-20,3629,2326,46,,,
,,,2013-03-21,11800,9681,15,,,
,,,2013-03-22,3912,3238,23,,,
,,,2013-03-23,340,339,11,,,
,,,2013-03-24,782,618,30,,,
,,,2013-03-25,3321,1437,27,,,
,,,2013-03-26,5344,3271,26,,,
,,,2013-03-27,1882,1331,39,,,
,,,2013-03-28,2793,2035,78,,,
,,,2013-03-29,2787,1242,11,,,
,,,2013-03-03,3986,3730,31,,,
,,,2013-03-30,2284,1521,17,,,
,,,2013-03-31,1792,2022,31,,,
,,,2013-03-04,1553,691,19,,,
,,,2013-03-05,2551,1401,19,,,
,,,2013-03-06,60576,70769,23,,,
,,,2013-03-07,747,466,24,,,
,,,2013-03-08,2507,1359,19,,,
,,,2013-03-09,309,130,1,,,
,,,2013-04-01,5472,5641,39,,,
,,,2013-04-10,15186,11062,27,,,
,,,2013-04-11,3376,2156,36,,,
,,,2013-04-12,6287,4733,41,,,
,,,2013-04-13,1888,1619,17,,,
,,,2013-04-14,1633,1276,53,,,
,,,2013-04-15,1694,1038,14,,,
,,,2013-04-16,3284,2220,30,,,
,,,2013-04-17,6061,4235,51,,,
,,,2013-04-18,5206,4341,17,,,
,,,2013-04-19,19481,22224,26,,,
,,,2013-04-02,4360,2319,15,,,
,,,2013-04-20,652,694,20,,,
,,,2013-04-21,65814,106269,41,,,
,,,2013-04-22,6902,4183,38,,,
,,,2013-04-23,7022,7779,22,,,
,,,2013-04-24,15942,17094,61,,,
,,,2013-04-25,5109,6321,46,,,
,,,2013-04-26,14932,9966,49,,,
,,,2013-04-27,362,263,11,,,
,,,2013-04-28,1748,2110,29,,,
,,,2013-04-29,1845,1603,47,,,
,,,2013-04-03,6894,6455,20,,,
,,,2013-04-30,994,642,28,,,
,,,2013-04-04,2721,2870,10,,,
,,,2013-04-05,3495,2656,35,,,
,,,2013-04-06,1434,892,5,,,
,,,2013-04-07,1938,1463,35,,,
,,,2013-04-08,2429,1365,12,,,
,,,2013-04-09,1912,1515,37,,,
,,,2013-05-01,7559,6680,39,,,
,,,2013-05-10,1456,1242,18,,,
,,,2013-05-11,4439,5389,26,,,
,,,2013-05-12,719,620,19,,,
,,,2013-05-13,2951,2554,11,,,
,,,2013-05-14,3905,3339,7,,,
,,,2013-05-15,1983,1656,17,,,
,,,2013-05-16,4707,3531,35,,,
,,,2013-05-17,2148,1929,22,,,
,,,2013-05-18,1691,1795,7,,,
,,,2013-05-19,1519,1001,25,,,
,,,2013-05-02,3043,2128,20,,,
,,,2013-05-20,1430,1142,38,,,
,,,2013-05-21,891,686,13,,,
,,,2013-05-22,4353,5576,44,,,
,,,2013-05-23,1075,658,22,,,
,,,2013-05-24,5763,5305,75,,,
,,,2013-05-25,26786,28264,65,,,
,,,2013-05-26,155,135,5,,,
,,,2013-05-27,6382,5610,32,,,
,,,2013-05-28,3105,2021,35,,,
,,,2013-05-29,2460,1632,25,,,
,,,2013-05-03,48687,50249,16,,,
,,,2013-05-30,6702,4053,48,,,
,,,2013-05-31,558,523,11,,,
,,,2013-05-05,73,54,2,,,
,,,2013-05-06,1820,1220,10,,,
,,,2013-05-07,25294,20097,40,,,
,,,2013-05-08,132088,163320,35,,,
,,,2013-05-09,1502,878,6,,,
,,,2013-06-10,2327,1705,15,,,
,,,2013-06-11,2750,1761,27,,,
,,,2013-06-12,4107,4375,45,,,
,,,2013-06-13,1113,720,12,,,
,,,2013-06-14,1247,599,13,,,
,,,2013-06-15,36553,41379,17,,,
,,,2013-06-16,76,134,2,,,
,,,2013-06-17,1308,1018,12,,,
,,,2013-06-18,77188,63753,27,,,
,,,2013-06-19,556,305,8,,,
,,,2013-06-02,215,137,8,,,
,,,2013-06-20,3545,2715,20,,,
,,,2013-06-21,2302,1360,12,,,
,,,2013-06-22,342,408,5,,,
,,,2013-06-23,76,31,1,,,
,,,2013-06-24,1480,878,15,,,
,,,2013-06-25,2965,2155,37,,,
,,,2013-06-26,2745,1645,19,,,
,,,2013-06-27,3480,4242,23,,,
,,,2013-06-28,2422,1188,12,,,
,,,2013-06-29,38887,49452,32,,,
,,,2013-06-03,2324,2871,32,,,
,,,2013-06-30,16139,18566,22,,,
,,,2013-06-04,976,1276,16,,,
,,,2013-06-05,14637,16241,44,,,
,,,2013-06-06,950,517,2,,,
,,,2013-06-07,373,266,7,,,
,,,2013-06-08,93,75,3,,,
,,,2013-07-01,4624,4057,20,,,
,,,2013-07-10,4812,3570,44,,,
,,,2013-07-11,1029,483,8,,,
,,,2013-07-12,413,193,4,,,
,,,2013-07-13,5219,3126,38,,,
,,,2013-07-14,913,1062,23,,,
,,,2013-07-15,1757,1041,16,,,
,,,2013-07-16,4622,3308,51,,,
,,,2013-07-17,5978,3041,43,,,
,,,2013-07-18,10783,12123,32,,,
,,,2013-07-19,2826,2573,21,,,
,,,2013-07-02,2986,1661,16,,,
,,,2013-07-20,90,108,6,,,
,,,2013-07-21,396,277,13,,,
,,,2013-07-22,381,194,8,,,
,,,2013-07-23,10177,6939,31,,,
,,,2013-07-24,6410,4284,21,,,
,,,2013-07-25,1450,1207,12,,,
,,,2013-07-26,1542,1452,6,,,
,,,2013-07-27,205,191,3,,,
,,,2013-07-28,542,482,23,,,
,,,2013-07-29,2719,1574,22,,,
,,,2013-07-03,2461,1670,43,,,
,,,2013-07-30,4464,4888,14,,,
,,,2013-07-31,3065,1881,29,,,
,,,2013-07-04,11654,17546,10,,,
,,,2013-07-05,3879,3525,35,,,
,,,2013-07-06,951,587,30,,,
,,,2013-07-07,154,129,9,,,
,,,2013-07-08,2875,1786,37,,,
,,,2013-07-09,4358,3968,29,,,
,,,2013-08-01,5677,5588,52,,,
,,,2013-08-10,57,40,4,,,
,,,2013-08-11,342,247,19,,,
,,,2013-08-12,2050,1440,42,,,
,,,2013-08-13,4776,6670,36,,,
,,,2013-08-14,1414,844,16,,,
,,,2013-08-15,1918,1684,42,,,
,,,2013-08-16,4602,5523,20,,,
,,,2013-08-17,1018,977,12,,,
,,,2013-08-18,2162,1138,14,,,
,,,2013-08-19,4288,3776,16,,,
,,,2013-08-02,3245,1931,19,,,
,,,2013-08-20,3418,2427,35,,,
,,,2013-08-21,2589,1687,36,,,
,,,2013-08-22,3535,3430,26,,,
,,,2013-08-23,98,74,3,,,
,,,2013-08-24,178,123,8,,,
,,,2013-08-25,3881,5412,24,,,
,,,2013-08-26,1185,909,18,,,
,,,2013-08-27,465,464,10,,,
,,,2013-08-28,9816,8979,48,,,
,,,2013-08-29,53909,40888,41,,,
,,,2013-08-30,74171,54219,27,,,
,,,2013-08-31,218158,181468,17,,,
,,,2013-08-04,168,137,11,,,
,,,2013-08-05,6166,2705,33,,,
,,,2013-08-06,3693,1871,23,,,
,,,2013-08-07,2435,1848,23,,,
,,,2013-08-08,5161,6589,28,,,
,,,2013-08-09,2965,2804,29,,,
,,,2013-09-01,5814,5404,21,,,
,,,2013-09-10,10283,13317,74,,,
,,,2013-09-11,31247,33263,36,,,
,,,2013-09-12,4310,3068,21,,,
,,,2013-09-13,4162,3797,20,,,
,,,2013-09-14,559,1079,10,,,
,,,2013-09-15,2744,3440,14,,,
,,,2013-09-16,6323,5647,12,,,
,,,2013-09-17,2701,1515,19,,,
,,,2013-09-18,21093,21748,23,,,
,,,2013-09-19,31149,47425,16,,,
,,,2013-09-02,12738,11821,26,,,
,,,2013-09-20,18711,29934,28,,,
,,,2013-09-21,2129,1681,22,,,
,,,2013-09-22,1112,858,19,,,
,,,2013-09-23,3664,2685,12,,,
,,,2013-09-24,6265,4701,18,,,
,,,2013-09-25,5818,3998,10,,,
,,,2013-09-26,3736,2134,27,,,
,,,2013-09-27,2814,1712,21,,,
,,,2013-09-28,158,118,3,,,
,,,2013-09-29,627,374,5,,,
,,,2013-09-03,22773,19995,25,,,
,,,2013-09-30,2796,1271,17,,,
,,,2013-09-04,7031,7998,33,,,
,,,2013-09-05,109479,89655,35,,,
,,,2013-09-06,7455,5365,19,,,
,,,2013-09-07,13548,10175,43,,,
,,,2013-09-08,6308,4978,20,,,
,,,2013-09-09,12128,9986,26,,,
,,,2014-10-01,13634,14827,31,,,
,,,2014-10-10,9349,11055,51,,,
,,,2014-10-11,4490,5887,13,,,
,,,2014-10-12,2186,2653,9,,,
,,,2014-10-13,23992,20551,32,,,
,,,2014-10-14,6332,6179,8,,,
,,,2014-10-15,12469,12700,29,,,
,,,2014-10-16,16885,18551,19,,,
,,,2014-10-17,8908,9489,30,,,
,,,2014-10-18,81,174,1,,,
,,,2014-10-19,1521,2014,18,,,
,,,2014-10-02,4311,4345,15,,,
,,,2014-10-20,5497,8039,33,,,
,,,2014-10-21,5563,5495,17,,,
,,,2014-10-22,43366,44920,15,,,
,,,2014-10-23,15961,18151,26,,,
,,,2014-10-24,3383,3812,14,,,
,,,2014-10-25,6934,10563,4,,,
,,,2014-10-26,1244,1925,12,,,
,,,2014-10-27,1072,1611,26,,,
,,,2014-10-28,8952,9452,34,,,
,,,2014-10-29,12064,18337,23,,,
,,,2014-10-03,439,712,13,,,
,,,2014-10-30,1157,1554,18,,,
,,,2014-10-31,1998,2215,23,,,
,,,2014-10-04,6880,7816,11,,,
,,,2014-10-05,4496,4665,4,,,
,,,2014-10-06,2614,3364,19,,,
,,,2014-10-07,2070,2705,22,,,
,,,2014-10-08,4353,5433,26,,,
,,,2014-10-09,6483,6364,27,,,
,,,2014-01-01,8018,6313,3,,,
,,,2014-01-10,2196,1897,12,,,
,,,2014-11-01,3408,4777,38,,,
,,,2014-11-10,2723,4655,46,,,
,,,2014-11-11,1368,2029,18,,,
,,,2014-11-12,6418,8453,8,,,
,,,2014-11-13,669,923,9,,,
,,,2014-11-14,1386,1168,6,,,
,,,2014-11-16,1158,1519,10,,,
,,,2014-11-17,764,966,12,,,
,,,2014-11-18,2311,3014,21,,,
,,,2014-11-19,1593,2015,15,,,
,,,2014-11-02,2825,3692,48,,,
,,,2014-11-20,11958,10664,12,,,
,,,2014-11-21,6140,8164,23,,,
,,,2014-11-22,1086,1522,12,,,
,,,2014-11-23,4014,6158,32,,,
,,,2014-11-24,8187,10617,28,,,
,,,2014-11-25,43214,47851,17,,,
,,,2014-11-26,1660,3747,27,,,
,,,2014-11-27,414,709,3,,,
,,,2014-11-28,434,798,24,,,
,,,2014-11-29,279,652,13,,,
,,,2014-11-03,4562,4518,35,,,
,,,2014-11-30,1195,1290,2,,,
,,,2014-11-04,5901,8282,78,,,
,,,2014-11-05,4537,5697,40,,,
,,,2014-11-06,10788,14704,56,,,
,,,2014-11-07,4817,6281,46,,,
,,,2014-11-08,204,443,9,,,
,,,2014-11-09,980,1406,30,,,
,,,2014-01-02,2321,2374,15,,,
,,,2014-01-20,3108,2786,11,,,
,,,2014-12-01,2387,3928,46,,,
,,,2014-12-10,1185,2144,42,,,
,,,2014-12-11,2825,3736,22,,,
,,,2014-12-12,1299,1763,10,,,
,,,2014-12-13,648,968,17,,,
,,,2014-12-14,388,586,7,,,
,,,2014-12-15,7993,9501,47,,,
,,,2014-12-16,3083,3486,16,,,
,,,2014-12-17,1889,2433,11,,,
,,,2014-12-18,530,948,19,,,
,,,2014-12-19,3709,5316,28,,,
,,,2014-12-02,4904,6885,69,,,
,,,2014-12-20,563,884,20,,,
,,,2014-12-21,131,293,6,,,
,,,2014-12-22,1340,1898,22,,,
,,,2014-12-23,1547,2141,25,,,
,,,2014-12-24,3878,5259,34,,,
,,,2014-12-26,626,1212,37,,,
,,,2014-12-27,373,608,10,,,
,,,2014-12-28,370,847,18,,,
,,,2014-12-29,9661,18781,40,,,
,,,2014-12-03,3286,3059,18,,,
,,,2014-12-30,2016,2496,16,,,
,,,2014-12-31,4640,6833,19,,,
,,,2014-12-04,2576,2585,23,,,
,,,2014-12-05,3451,3068,15,,,
,,,2014-12-06,1683,1541,2,,,
,,,2014-12-07,2470,2574,32,,,
,,,2014-12-08,7002,8253,45,,,
,,,2014-12-09,10386,13169,77,,,
,,,2014-01-03,2475,2023,10,,,
,,,2014-01-30,4967,5910,9,,,
,,,2014-01-31,2379,2457,22,,,
,,,2014-01-05,60,86,1,,,
,,,2014-01-06,2290,1950,11,,,
,,,2014-01-07,1442,1237,7,,,
,,,2014-01-08,1688,1952,28,,,
,,,2014-01-09,43736,23891,21,,,
,,,2014-02-01,57,59,2,,,
,,,2014-02-10,2089,2007,14,,,
,,,2014-02-11,309,189,1,,,
,,,2014-02-12,1617,1424,10,,,
,,,2014-02-13,1062,1275,13,,,
,,,2014-02-14,1875,2325,36,,,
,,,2014-02-15,454,450,8,,,
,,,2014-02-16,177,214,7,,,
,,,2014-02-17,2828,3796,9,,,
,,,2014-02-18,2831,4361,12,,,
,,,2014-02-19,4029,8023,33,,,
,,,2014-02-02,1204,1248,5,,,
,,,2014-02-20,966,1322,27,,,
,,,2014-02-21,888,934,10,,,
,,,2014-02-22,523,928,8,,,
,,,2014-02-23,2411,2837,13,,,
,,,2014-02-24,2674,2568,11,,,
,,,2014-02-25,2671,2684,23,,,
,,,2014-02-26,1853,1517,13,,,
,,,2014-02-27,515,554,9,,,
,,,2014-02-28,2751,3696,9,,,
,,,2014-02-03,2114,2663,10,,,
,,,2014-02-04,2039,1496,9,,,
,,,2014-02-05,4683,4475,9,,,
,,,2014-02-06,615,510,4,,,
,,,2014-02-08,121,132,2,,,
,,,2014-03-01,292,631,5,,,
,,,2014-03-10,296,504,7,,,
,,,2014-03-11,2334,2231,19,,,
,,,2014-03-12,1975,1897,9,,,
,,,2014-03-13,1194,1597,12,,,
,,,2014-03-14,2314,2188,12,,,
,,,2014-03-15,152,213,4,,,
,,,2014-03-16,496,910,3,,,
,,,2014-03-17,4316,5597,17,,,
,,,2014-03-18,2500,2390,8,,,
,,,2014-03-19,130577,128835,24,,,
,,,2014-03-02,52415,77882,67,,,
,,,2014-03-20,6239,6084,11,,,
,,,2014-03-21,7405,8964,7,,,
,,,2014-03-22,1602,1590,2,,,
,,,2014-03-24,2025,2232,9,,,
,,,2014-03-25,1314,1315,5,,,
,,,2014-03-26,4468,5120,11,,,
,,,2014-03-27,4452,6632,43,,,
,,,2014-03-28,22574,27464,22,,,
,,,2014-03-29,1476,2850,19,,,
,,,2014-03-03,4489,12814,11,,,
,,,2014-03-30,503,818,12,,,
,,,2014-03-31,1847,1563,14,,,
,,,2014-03-04,5986,5502,11,,,
,,,2014-03-05,1421,1130,7,,,
,,,2014-03-06,1299,1300,11,,,
,,,2014-03-07,769,696,8,,,
,,,2014-03-08,232,372,10,,,
,,,2014-04-01,1770,1935,20,,,
,,,2014-04-10,2233,2455,17,,,
,,,2014-04-11,1834,1769,19,,,
,,,2014-04-12,253,482,8,,,
,,,2014-04-13,287,641,3,,,
,,,2014-04-14,3106,4153,17,,,
,,,2014-04-15,2637,2352,21,,,
,,,2014-04-16,2337,2313,16,,,
,,,2014-04-17,1469,1573,19,,,
,,,2014-04-18,4291,4729,44,,,
,,,2014-04-19,1333,1404,14,,,
,,,2014-04-02,1461,1293,7,,,
,,,2014-04-20,1275,1716,23,,,
,,,2014-04-21,4451,4845,17,,,
,,,2014-04-22,7876,9815,36,,,
,,,2014-04-23,4171,4407,33,,,
,,,2014-04-24,1976,2024,26,,,
,,,2014-04-25,2052,2088,15,,,
,,,2014-04-27,356,388,3,,,
,,,2014-04-28,1674,1405,12,,,
,,,2014-04-29,1800,2434,26,,,
,,,2014-04-03,1652,2112,11,,,
,,,2014-04-04,1934,2539,24,,,
,,,2014-04-05,4516,5848,34,,,
,,,2014-04-06,212,311,7,,,
,,,2014-04-07,503,797,13,,,
,,,2014-04-08,670,1065,9,,,
,,,2014-04-09,1552,2459,31,,,
,,,2014-05-01,460,462,8,,,
,,,2014-05-10,109,189,2,,,
,,,2014-05-11,473,498,3,,,
,,,2014-05-12,1437,1153,8,,,
,,,2014-05-13,1778,1685,12,,,
,,,2014-05-14,1010,872,5,,,
,,,2014-05-15,2427,3893,7,,,
,,,2014-05-16,1605,1578,7,,,
,,,2014-05-17,732,1266,19,,,
,,,2014-05-18,10147,9164,4,,,
,,,2014-05-19,3576,3732,22,,,
,,,2014-05-02,7193,12449,57,,,
,,,2014-05-20,2196,2766,8,,,
,,,2014-05-21,1557,1336,6,,,
,,,2014-05-22,734,903,10,,,
,,,2014-05-23,8895,12465,18,,,
,,,2014-05-24,65,151,1,,,
,,,2014-05-25,323,484,3,,,
,,,2014-05-26,582,933,8,,,
,,,2014-05-27,3771,3857,23,,,
,,,2014-05-28,2452,2780,8,,,
,,,2014-05-29,678,743,4,,,
,,,2014-05-03,4472,4774,12,,,
,,,2014-05-30,1628,1728,14,,,
,,,2014-05-31,1579,2058,24,,,
,,,2014-05-04,29893,28285,10,,,
,,,2014-05-05,1754,1893,34,,,
,,,2014-05-06,1283,1184,9,,,
,,,2014-05-07,44920,48175,13,,,
,,,2014-05-08,23236,20766,32,,,
,,,2014-05-09,1563,1778,13,,,
,,,2014-06-01,685,1261,27,,,
,,,2014-06-10,3304,4777,32,,,
,,,2014-06-11,1339,1485,15,,,
,,,2014-06-12,2751,2169,14,,,
,,,2014-06-13,2263,2613,45,,,
,,,2014-06-14,7926,10317,57,,,
,,,2014-06-15,806,1193,41,,,
,,,2014-06-16,3437,4360,46,,,
,,,2014-06-17,24259,19573,81,,,
,,,2014-06-18,21936,35811,23,,,
,,,2014-06-19,1543,1884,28,,,
,,,2014-06-02,1277,1209,8,,,
,,,2014-06-20,1083,1410,19,,,
,,,2014-06-21,470,699,28,,,
,,,2014-06-22,815,1020,24,,,
,,,2014-06-23,1330,1535,26,,,
,,,2014-06-24,2831,3097,18,,,
,,,2014-06-25,1305,1235,15,,,
,,,2014-06-26,3426,4404,31,,,
,,,2014-06-27,5583,8433,11,,,
,,,2014-06-29,1717,2806,25,,,
,,,2014-06-03,6367,7137,29,,,
,,,2014-06-30,1154,1116,9,,,
,,,2014-06-04,254212,249697,28,,,
,,,2014-06-05,4775,5187,8,,,
,,,2014-06-06,1814,2184,6,,,
,,,2014-06-07,638,915,5,,,
,,,2014-06-08,5530,8143,24,,,
,,,2014-06-09,1929,2236,23,,,
,,,2014-07-01,2460,2557,26,,,
,,,2014-07-10,5978,6236,29,,,
,,,2014-07-11,2444,3445,20,,,
,,,2014-07-12,122,143,3,,,
,,,2014-07-13,1564,1727,11,,,
,,,2014-07-14,2962,2972,18,,,
,,,2014-07-15,2379,2749,21,,,
,,,2014-07-16,1425,1707,20,,,
,,,2014-07-17,4484,4949,24,,,
,,,2014-07-18,1421,1421,7,,,
,,,2014-07-19,168,276,4,,,
,,,2014-07-02,864,812,8,,,
,,,2014-07-20,135,171,3,,,
,,,2014-07-21,7862,9829,22,,,
,,,2014-07-22,4108,4692,10,,,
,,,2014-07-23,1955,2233,24,,,
,,,2014-07-24,11794,9400,15,,,
,,,2014-07-25,920,879,7,,,
,,,2014-07-26,109,193,4,,,
,,,2014-07-28,1934,2245,17,,,
,,,2014-07-29,2216,2709,38,,,
,,,2014-07-03,26431,40617,15,,,
,,,2014-07-30,2001,1897,15,,,
,,,2014-07-31,3060,3368,36,,,
,,,2014-07-05,1282,1539,10,,,
,,,2014-07-06,140,163,1,,,
,,,2014-07-07,1536,1332,17,,,
,,,2014-07-08,2778,2888,22,,,
,,,2014-07-09,5229,6217,43,,,
,,,2014-08-01,25555,21655,19,,,
,,,2014-08-11,2314,2715,27,,,
,,,2014-08-12,3896,5210,26,,,
,,,2014-08-13,1851,1705,8,,,
,,,2014-08-14,51,59,1,,,
,,,2014-08-15,33,45,1,,,
,,,2014-08-18,1187,1410,6,,,
,,,2014-08-19,1430,1500,13,,,
,,,2014-08-02,1563,1405,8,,,
,,,2014-08-20,991,999,8,,,
,,,2014-08-21,1047,1130,17,,,
,,,2014-08-22,994,1135,15,,,
,,,2014-08-23,47122,36189,13,,,
,,,2014-08-25,3224,3659,27,,,
,,,2014-08-26,1216,1272,9,,,
,,,2014-08-27,3320,3752,22,,,
,,,2014-08-28,1608,2592,8,,,
,,,2014-08-29,1198,1616,8,,,
,,,2014-08-03,142,206,3,,,
,,,2014-08-30,47,85,1,,,
,,,2014-08-31,7545,9066,12,,,
,,,2014-08-04,2712,2783,16,,,
,,,2014-08-05,4832,5525,24,,,
,,,2014-08-06,1951,2009,8,,,
,,,2014-08-07,508,695,10,,,
,,,2014-08-08,6530,9068,22,,,
,,,2014-08-09,29156,31207,6,,,
,,,2014-09-01,633,1028,20,,,
,,,2014-09-10,36425,39401,10,,,
,,,2014-09-11,10298,8422,22,,,
,,,2014-09-12,3377,2237,10,,,
,,,2014-09-13,1895,2939,21,,,
,,,2014-09-14,295,595,6,,,
,,,2014-09-15,3826,4088,10,,,
,,,2014-09-16,4330,4593,17,,,
,,,2014-09-17,3007,4082,57,,,
,,,2014-09-18,811,850,13,,,
,,,2014-09-19,3129,3178,14,,,
,,,2014-09-02,1836,2673,22,,,
,,,2014-09-20,8457,11027,8,,,
,,,2014-09-21,67,98,2,,,
,,,2014-09-22,1219,1528,20,,,
,,,2014-09-23,1515,1817,31,,,
,,,2014-09-24,815,834,12,,,
,,,2014-09-25,2003,2935,9,,,
,,,2014-09-26,9817,10538,16,,,
,,,2014-09-27,104,290,5,,,
,,,2014-09-28,64185,77862,7,,,
,,,2014-09-29,3033,3283,28,,,
,,,2014-09-03,7027,8741,21,,,
,,,2014-09-30,8122,7468,19,,,
,,,2014-09-04,4955,6893,13,,,
,,,2014-09-05,2257,2518,12,,,
,,,2014-09-06,12090,13125,33,,,
,,,2014-09-07,839,2402,6,,,
,,,2014-09-08,1503,1876,20,,,
,,,2014-09-09,7531,8578,23,,,
,,,2015-10-01,17589,32246,20,,,
,,,2015-10-10,13732,27898,13,,,
,,,2015-10-11,8133,17633,6,,,
,,,2015-10-12,7626,15572,12,,,
,,,2015-10-13,141209,324088,95,,,
,,,2015-10-14,18736,46075,17,,,
,,,2015-10-15,20191,40782,19,,,
,,,2015-10-16,22674,44559,21,,,
,,,2015-10-17,16424,33169,15,,,
,,,2015-10-18,47289,93992,70,,,
,,,2015-10-19,23474,43260,13,,,
,,,2015-10-02,19569,37243,23,,,
,,,2015-10-20,19579,42000,28,,,
,,,2015-10-21,15386,30907,11,,,
,,,2015-10-22,13275,25693,9,,,
,,,2015-10-23,5147,11375,5,,,
,,,2015-10-24,20650,43698,25,,,
,,,2015-10-25,44631,85731,45,,,
,,,2015-10-26,11456,23861,11,,,
,,,2015-10-27,18138,35399,21,,,
,,,2015-10-28,26080,53286,25,,,
,,,2015-10-29,37402,81087,53,,,
,,,2015-10-03,15743,27017,17,,,
,,,2015-10-30,20912,44423,25,,,
,,,2015-10-31,35849,71960,44,,,
,,,2015-10-04,24088,42930,22,,,
,,,2015-10-05,20637,34765,18,,,
,,,2015-10-06,24828,49883,40,,,
,,,2015-10-07,18829,34920,17,,,
,,,2015-10-08,24342,38699,24,,,
,,,2015-10-09,19804,38499,31,,,
,,,2015-01-01,3567,4313,19,,,
,,,2015-01-10,359,493,13,,,
,,,2015-11-01,22610,43561,33,,,
,,,2015-11-10,14059,32952,21,,,
,,,2015-11-11,14500,35525,15,,,
,,,2015-11-12,27069,58480,20,,,
,,,2015-11-13,35699,78580,13,,,
,,,2015-11-14,41998,94735,21,,,
,,,2015-11-15,52718,105755,25,,,
,,,2015-11-16,23552,57939,12,,,
,,,2015-11-17,35004,67491,12,,,
,,,2015-11-18,6752,15396,6,,,
,,,2015-11-19,48104,112240,31,,,
,,,2015-11-02,24125,42676,68,,,
,,,2015-11-20,43647,103358,42,,,
,,,2015-11-21,25065,59051,28,,,
,,,2015-11-22,35602,74996,19,,,
,,,2015-11-23,23439,54850,18,,,
,,,2015-11-24,16635,42434,17,,,
,,,2015-11-25,21240,51381,20,,,
,,,2015-11-26,16246,41218,9,,,
,,,2015-11-27,11506,26200,8,,,
,,,2015-11-28,20057,52562,18,,,
,,,2015-11-29,15717,36987,17,,,
,,,2015-11-03,21059,38942,48,,,
,,,2015-11-30,15756,33870,12,,,
,,,2015-11-04,11515,21746,30,,,
,,,2015-11-05,14042,26166,40,,,
,,,2015-11-06,40245,66405,43,,,
,,,2015-11-07,21417,47769,55,,,
,,,2015-11-08,26456,67523,54,,,
,,,2015-11-09,13433,27914,86,,,
,,,2015-01-02,1859,2613,47,,,
,,,2015-01-20,3659,4686,31,,,
,,,2015-12-01,21298,45909,32,,,
,,,2015-12-10,57745,114771,20,,,
,,,2015-12-11,40995,82864,18,,,
,,,2015-12-12,31285,74892,23,,,
,,,2015-12-13,44275,105882,33,,,
,,,2015-12-14,17432,42197,14,,,
,,,2015-12-15,39124,106312,34,,,
,,,2015-12-16,26159,70787,19,,,
,,,2015-12-17,16218,35772,7,,,
,,,2015-12-18,26484,61150,13,,,
,,,2015-12-19,26094,65576,16,,,
,,,2015-12-02,24509,56162,44,,,
,,,2015-12-20,25459,62707,14,,,
,,,2015-12-21,34078,82633,16,,,
,,,2015-12-22,59224,132077,27,,,
,,,2015-12-23,39660,94982,14,,,
,,,2015-12-24,38229,105544,16,,,
,,,2015-12-25,21655,64429,13,,,
,,,2015-12-26,21902,58435,8,,,
,,,2015-12-27,23915,63453,18,,,
,,,2015-12-28,31615,87128,20,,,
,,,2015-12-29,20918,55856,12,,,
,,,2015-12-03,32114,76041,43,,,
,,,2015-12-30,20960,63420,19,,,
,,,2015-12-31,32174,91703,21,,,
,,,2015-12-04,24101,57644,70,,,
,,,2015-12-05,18067,35305,20,,,
,,,2015-12-06,70954,162479,132,,,
,,,2015-12-07,42057,100287,42,,,
,,,2015-12-08,33458,80369,50,,,
,,,2015-12-09,58113,118225,44,,,
,,,2015-01-03,583,1294,42,,,
,,,2015-01-30,6705,5045,31,,,
,,,2015-01-31,245,554,11,,,
,,,2015-01-04,3176,7319,155,,,
,,,2015-01-05,1926,4093,127,,,
,,,2015-01-06,1741,2706,33,,,
,,,2015-01-07,9730,9697,16,,,
,,,2015-01-08,15271,24027,101,,,
,,,2015-01-09,1262,1635,15,,,
,,,2015-02-01,5944,7155,11,,,
,,,2015-02-10,2266,3260,41,,,
,,,2015-02-11,709,888,9,,,
,,,2015-02-12,1689,2023,12,,,
,,,2015-02-13,967,1323,22,,,
,,,2015-02-14,1396,1831,22,,,
,,,2015-02-15,889,1440,11,,,
,,,2015-02-16,568,1428,14,,,
,,,2015-02-17,281,599,14,,,
,,,2015-02-18,636,888,14,,,
,,,2015-02-19,2087,3183,18,,,
,,,2015-02-02,7349,8597,72,,,
,,,2015-02-20,1124,1603,13,,,
,,,2015-02-21,644,1061,11,,,
,,,2015-02-22,75497,76032,4,,,
,,,2015-02-23,1835,2621,24,,,
,,,2015-02-24,6750,5539,16,,,
,,,2015-02-25,895,929,9,,,
,,,2015-02-26,90,128,2,,,
,,,2015-02-27,184,202,3,,,
,,,2015-02-28,297,378,5,,,
,,,2015-02-03,1172,1516,13,,,
,,,2015-02-04,1944,2324,16,,,
,,,2015-02-05,871,1127,8,,,
,,,2015-02-06,5761,5079,9,,,
,,,2015-02-07,435,693,6,,,
,,,2015-02-08,78,169,3,,,
,,,2015-02-09,1701,3521,104,,,
